id	text	count
11269138243	在 飞机 上 间隔 了 三段 看 的 不是 很 喜欢 用 极大 的 背景 穿越 彗星 拯救 讲 一个 小 故事 并且 爱情 是 怎么 产生 的 可能 是 我 期待值 太高 了 毕竟 是 几乎 分片 啊 我 觉得 大鱼 海棠 在 立意 上 都 更 宏大 然则 骂声 不断 	107
11181046123	真是 个 五星级 的 日本 旅游 宣传片 前半场 情节 也 五颗星 后 半个 小时 节奏 实在 太 奇怪 了 每次 黑屏 再 开始 内心 都 一个 大声 嚎叫 为什么 还 没完 还 没完 	92
10904296133	曾 有 那么 一会儿 觉得 在 看 柯南 	134
1098701567-	能 看到 新海 诚 的 全部 远距离 恋爱 擦身而过 恢宏 的 风景 音乐 录影带 式 的 剪辑 足控 年 上控 叙述 技巧 有 很大 进步 把 细田守 远远 甩 在 了 后面 尽管 大 作战 的 部分 还是 太弱 可能 是 篇幅 所 限 无法 展开 还有 就是 不去 电影院 看太 可惜 这 不是 那种 在 电脑 上 看看 盗版 就 可以 的 动画 	83
10835129052	相比 宫崎骏 的 奇幻 童话 系列 我 显然 更 难以 接受 新海 诚 的 装 文艺 神经病 人 的 思维 即使 你 内心 再 富足 能 穿越时空 玩转 梦境 也 尽量 脱离 爱情 这种 如今 腐朽 到 无 下限 的 东西 相比 这 不堪 的 俗世 少 一些 中 二 幻想 多一些 回归 现实 这样 岂 不是 更 容易 被 我们 这些 刻薄 的 人 接受 呢 	1004
11121108755	以前 对 新海 诚 无感 第一次 看大 银幕 被 到 了 细节 丰富 还 想 再 刷 日本 现象 级 票房 炸弹 换身 穿越 剧本 相对 扎实 画风 继续 壁纸 原 声 照旧 很 煽 对 灾难 和 民俗 的 刻画 让 故事 走出 了 矫情 空泛 的 老路子 看 哭 的 人 都 会 相信 冥冥之中 缘分 天 注定 茫茫人海 总有 相遇 那 一天 循环 	63
10876703815	诚哥 怕 是 不敢 再 搞 秒 速五 厘米 的 结局 了 吧 怕 被 打 	77
11161268115	广岛 原子弹 爆炸 过去 那么 多年 日本 人 还 在 想尽办法 抚慰 它 留下 的 创伤 这部 电影 格局 小 我 不 同意 三叶 的 化身 就是 传统 文化 而 泷 则 代表 了 当代 文化 在 传统 文化 消失 之前 拯救 它 作者 把 理想 和 期望 都 画 在 了 里面 是 对 文化 碰撞 的 一次 非常 浪漫 的 解读 	47
11161321824	脐带 连接 新生 请 穿越 前世 今生 赶来 驯养 我 结绳 串接 时间 将 拨开 浩瀚 人海 赶去 寻找 你 将 喜欢 诠释 得 如此 痛彻 心扉 把 记忆 嵌 印得 无比 铭心刻骨 世间 风物 多么 奇绝 不及 彗星 到来 那 一瞬 他 说好 美 她 说好 痛 喝 了 你 的 口 嚼 酒 带 了 你 的 护身符 我们 不是 钻进 彼此 身体 而是 你 的 彼世 今生 怎能 少 了 我 的 参与 	30
11160781593	华而不实 	157
11179224415	下午 把 小孩 哄 睡 交给 家属 陪 睡 独自一人 去 旁边 的 电影院 看 了 觉得 很 好看 呀 反正 我 喜欢 这些 第一次 独自 看 电影 感觉 后面 几年 两人 都 不能 同时 去 看 电影 了 也 是 这 完全 不同 的 生活 的 一种 标志 吧 	51
11160665985	特别 好看 看 完 就 像 吃 了 一勺 结了 晶 的 蜂蜜 甘甜 纯净 有 回味 	51
11157790373	深夜 看 完 这部 电影 以后 我 深刻 觉得 我 现在 变成 一个 老 女人 了 	124
10788553905	超级 超级 超级 棒 完全 哭成 狗 去 之前 看 评分 很 高 还 不以为然 因为 秒 五 不是 我 的 泰普 不过 很 喜欢 星之声 结果 完全 超出 期待值 请 一定 在 电影院 看 设定 情节 画风 配音 都 很 喜欢 而且 东京 部分 的 场景 就 在 我 家门口 天天 经过 非常 熟悉 看到 被 描绘 得 那么 美丽 觉得 充满 亲切感 此片 可 封神 	85
11164687053	剧本 仍然 是 短板 新海 诚 还是 没有 宫崎骏 厉害 啊 	51
11208587843	少男少女 们 没 经历 过 悲伤 所以 总是 分外 迷恋 强行 悲伤 	65
10934798473	还行 吧 我 已经 不 相信 这样 荒谬 加 奇迹 的 爱情 了 	108
10829435973	侬 叫 撒 吾 叫 四叶 侬 叫 撒 我 叫 立户 阿拉 伐 要 再 涅 名字 忙 季特 了 好 伐 	91
11159252253	宛如 看 了 一篇 微信 公众 号 阅读 量 的 爆款 文章 啊 	81
11172635972	的 中二比 新海 诚 的 中二灵 得 多 老年人 不是 不 明白 说不出口 的 纯爱 不是 不 明白 霓虹 的 灾难 恐慌 和 灾后 治愈 情结 但 真的 很 不 明白 为 撒 那么 小情 小调 的 故事 非 要塞 进 如此 大 的 格局 中 还要 抓 几把 互换 身体 穿越 和 只能 说明 新海 诚 自己 脑子里 肚子 里 的确 没 啥 东西 可 说 只 剩 画面 	85
11164323852	像 连 看 了 十集 电视剧 	93
11161390515	不能 说 我们 好像 在 哪见 过 是 一句 俗气 的 搭讪 了 它 中间 可是 隔 了 一 整颗 彗星 的 浪漫 啊 	67
10859692734	画面 音乐 没话 讲 红叶 彗星 雪中 东京都 看 得 头皮发麻 感情 线 太 琼瑶 结尾 我 尴尬 症 都 快 犯 了 另 男主 女主 整天 抱个 手机 在 那 搓 连 今年 是 哪 年 都 没 搞清楚 是不是 二 	41
11170846963	相当 意识流 故事 内在 逻辑性 真是太 随性 了 始终 无法 进入 情境 你们 霓虹 的 锁屏 界面 上 没有 日期 吗 三年 差 出去 日期 和 周几能 对 上 号 吗 	46
11162565474	彗星 的 壮丽 与 神秘 好像 总能 让 不同 的 创作者 产生 很多 奇思妙想 新海 诚对 整体 节奏 把 控得 不错 不 轻易 推满 但 打点 都 比较 准 会 有 很多 观众 的 人生 遗憾 借着 这部 电影 一百多 分钟 的 时间 里 得到 些许 安慰 吧 在 这 段时间 里 那些 错过 就 当 没 发生 或者 相信 总会 有 那么 一天 结尾 的 时候 眼睛 酸 了 一下 	21
11172172865	其实 这个 动画片 可以 用来 作为 软 科幻 和 硬 科幻 的 基本概念 教学 就 比如说 穿越 这件 事儿 硬 科幻 是 好 的 现在 我们 知道 这 两个 人 是 穿越 了 那 他们 是 怎么 穿越 的 这 背后 有 什么 理论 基础 呢 以下 省略 一百万 字 软 科幻 是 好 的 这 两个 人 穿越 了 啊 你 问 怎么 穿越 的 你 管 呢 这是 重点 吗 好好看 电影 成 吗 	45
10825305414	如果 结尾 在 雪天 天桥 相逢 不识 的 场景 中 绳结 轻微 的 声音 后 两人 相向 离开 的 背影 上 估计 会 五星 哭 晕 片名 中 这个 句号 真是 深得我心 	54
11028046864	电影院 里 有 个人 说 这个 故事 反复 告诉 我们 好 记性 不如 烂 笔头 大家 都 笑场 了 	32
