id	text	count
269001890	如果 你 的 前任 因为 你 变 天鹅 了 才 后悔 ， 那么 相信 我 姑娘 ， 他 配不上 你 。 你 都 变 天鹅 了 ， 还 吃 啥 回头草 啊 ？ “ 让 前任 后悔 ” ， 最好 是 一种 状态 ， 而 不是 一种 动机 。	0
268755549	没有 过想 让 对方 后悔 的 意思 ， 但是 当 我 的 生活 变化 ， 心态 变化 、 她 的 生活 和 格局 还 局限 在 那个 小 地方 ， 她 的 朋友圈 的 奇妙 经历 就是 我 日常生活 的 时候 ， 我 总会 感觉 ， 为什么 当年 我会 为 她 死去活来 ？	0
268594109	好 幼稚 的 想法 ， 让 前任 后悔 什么 ？ 后悔 当初 没多干 你 几炮 ？ 找 了 下 一任 ， 还 想着 前 一位 ， 三心二意 的 女人 啊 ， 最 可怜 。 你 不 应该 让 前任 后悔 ， 而是 该 让 前任 痛苦 。 比如 ， 去 勾引 他 ， 拆散 他 的 家庭 ， 方解 你 心头 恨 。 罪过 ， 老衲 又 教人 作恶 了 。	0
268504656	大概 就是 ， 分手 半个 月 他 生日 的 时候 。 我 买 了 一千多 的 机械 键盘 给 他 。 当时 我 把 自己 感动 的 一塌糊涂 。 半年 后 我 生日 的 时候 ， 他托 共同 好友 送 了 我 lunar 。 我 皮肤 真的 挺 好 ， 但是 皮 很 薄 ， 不能 用 这种 产品 。 而且 我 对于 这个 一千多 的 洗脸 仪 好感 不 起来 ， 鸡肋 又 贵 ， 咸鱼 还 只能 卖 几百块 。 摆着 吃 灰 半年 多 ， 每当 看到 它 我 都 会 想起 我 是 神经 送 他 机械 键盘 ？ — — — — — — — — — — — — — — — — — — — — — - 其实 我 是 分手 后 健身房 ， 送人情 红包 ， 学 自考 本科 ， 把 自己 搞 得 紧巴巴 ， 真的 好 贫穷 。 。 。	0
268488216	            为什么 要 让 前任 后悔 ？             若 是 真爱 ， 希望 她 无怨无悔 ， 生活 幸福 ， 我 甘做 隐形 人 。             若不爱 ， 本该 分手 ， 你 希望 他 后悔 什么 ？	0
267262427	之前 恋爱 时 总是 感觉 忘不掉 心里 那个 人     元旦 就要 结婚 了     自从 和 她 在 一起   我 从没 想过 任何人     心里 也 全是 她 ， 其实 没有 什么   只是 遇到 的 人 不 对 ， 感谢 我们 又 相遇   而且 要 走 一辈子 了	0
265902951	偶遇 ， 看到 这个 题目 。 我 真的 太笨 了 。 一道 题 ， 我 得 需要 思虑 好久 ， 我 弄 不 明白 ？ 为什么 要 让 前任 后悔 呢 ？ 心态 有 问题 吧 ？ 不管 是 白 小鸭 或是 丑小鸭 ， 也许 丑 的 心灵美 而白 的 心 灰暗 。 近来 ， 至今 我 还是 不 理解 ， 想不通 ， 口拙 吧 也许 人家 j 根本 就 不想 理解 你 ， 这 就 造成 了 美 与 丑 之分 。 我 有 个 闺蜜 是 个 情场 高手 ， 斩 男 无数 。 走 起来 都 散发 着 雌性 荷尔蒙 。 又 犹如 迪丽 热巴 等 女明星 ， 热巴 美极了 人们 把 眼睛 只 停留 在 她 身上 ！ 其它 则 黯然 的 ， 奈何 ？	0
265570485	一般 想 让 前任 后悔 的 人 ， 到 最后 ， 都 会 自己 后悔 。	0
265547843	你 自己 活好 就 好 了	0
264892948	前女友 劈 腿     没 办法 只有 分手 了       但是 现在 好像 过 的 并 不好 好像       她 丈夫 有时候 会 打 她 ，     两个 孩子 了       前不久 联系 我     问 我 看到 她 现在 这 样子 我会 不会 很 开心     她 说 这 就是 我 想 看到 的 结果     我 无 语加 呵呵           把 我 给 恶心 的 ～ ～ ～ ～ 祝愿 点赞 的 都 能 遇到 爱情	0
264506488	后悔 没有 早早 离开 你	0
264124034	一直 抱 着 这个 信念 活着 的 人 是 多么 的 痛苦 啊 ！	0
262867872	想起 老公 有 深爱 的 前任 ， 我 就 莫名 心疼 ， 怎么办	0
262866153	精神 满足 是 简单 的 但 也 是 困难 的 ， 有 什么 越想 达到 ， 当 实现 后 就 越 空虚 ， 最大 的 精神 满足 是 不经意 间 的 惊喜 带来 的 刺激 ， 对 我 来说 就是 这样 ， 如果 处心积虑 让 自己 变强 ， 然后 让 前任 后悔 ， 即使 爽快 那 也 不过 一时 。 ps ： 没有 女友 ， 所以 只是 想象 一下	0
261190184	「 让 前任 后悔 」 是 种 怎样 的 体验 ？ 看到 标题 , 我 想起 这 是否是 一种 报复 的 心理 ; 我 可能 是因为 单身 了 24 年 , 以至于 遇到 一个 对 我 好 的 女生 , 就 迅速 坠入 爱河 还 不 知道 自己 要 什么 , 以至于 看清 双方 立场 之后 , 分开 ... 我 好 想 没有 让 前任 后悔 的 念头 或者 我 只 想 让 工作 或 其他 麻痹 我 , 迫使 我 不 去 想到 现在 我 与 前任 分开 一年 只 希望 她 依旧 可以 当 别人 的 小 太阳 吧 ~ ~	0
260584784	高一 上册 没 去 上学 下册 去 还 跟得上 吗	0
260246948	突然 想起 前任   遗憾 在 最好 的 年纪 错过 了 你 ， 但是 我 遇到 更好 的 了   也 是 让 我 此生 可能 唯一 认定 的 人 了 。 谢谢 前 任教 我要 微笑 ， 谢谢 前任 放弃 了 我 ， 谢谢 前任 ， 其实 我 还是 很想 参加 你 的 婚礼 ， 看看 你 到底 有 多 幸福 ， 谢谢	0
260136235	分手时 没有 想过 这样 的 问题 ， 那时 正 沉浸 在 失恋 的 痛苦 中 。 分手 半年 后 感觉 应该 做出 些 成绩 让 某人 后悔 。 分后 1 年 后 ， 嚓 ！ 他 叫 什么 来 着 ？ ？ ？ ！ ！ ！ 然后 朋友 圈里 晒 的 都 是 自家 的 小 幸福 ， 啊 哈哈哈哈 ~ ~ ~	0
259943717	人生 最大 的 悲哀 是 把 自己 做成 一扇门   ， 然后 把 喜怒哀乐 的 钥匙 交给 别人 。 混好 了 前任 后悔 ， 你 因此 高兴 。 前任 无视 ， 为此 失落 。 何苦 呢	0
259739063	后悔 ？ 从来不 知道 后悔 是 什么 感觉 ， 也 没 必要 让 谁 后悔 。 大概 从小 就 明白人 没有 后悔 ， 不留 遗憾 ， 所以 做 什么 都 是 想 清楚 再 去 做 至于 前任 后悔 什么 ， 谁 能 说 谁 没 做 错 什么 呢 ？ ？ 一个巴掌拍不响 善待 他人 ， 善待 自己 ， 没有 后悔 可言 。	0
259556779	昨晚 我 失联 半年 的 前任 悄悄 换个 QQ 账号 嵌入 我 的 QQ 空间 （ 他 的 常号 QQ 已 被 我 屏蔽 ） ， 早上 起来 一看 ， 心头 一 紧 。 。 。 继而 又 睡 半个 小时 起床 上班 。 。 。 现在 的 感觉 是 ， 关 我 鸟事 。 。 。 可以 继续 做 朋友 ， 做 恋人 可 就 拉倒 吧 。 。 。	0
259256321	哪有 那么 多 “ 让 前任 后悔 ” ？ 无非 是 当 你 怀揣 着 让 她 后悔 的 心 负重 前行 之后 ， 才 发现 ， 原来 别人 一直 云淡风轻 ， 未曾 放在心上 吧 。	0
258478352	有 意义 吗 ？ 既 不想 很 伟大 的 祝 她 找 个 好 条件 的 ， 也 不想 她 过 得 不好 。 我 喜欢 的 是 过去 的 她 ， 一切 不会 回来 。 其实 ， 我 一直 喜欢 她 ， 偶尔 想起 某些 时刻 ， 我 想 如果 再 回到 那些 时间 ， 我 还是 会 喜欢 上 她 。 遇到 了 她 ， 说 不会 被 影响 是 不 可能 的 ， 连梦到 她 都 能 影响 我 一天 的 心情 ， 但 就 只是 不 可能 ， 罢了 。 不 可能 再 追求 她 ， 不 可能 再 喜欢 她 ， 即使 喜欢 也 只能 藏 在 心中 。 至于 ， 你 说 的 让 她 后悔 ？ 有 想 过 ， 但     这 一切   都 不 可能 了 。 其实 自己 都 知道 ， 我们 比 陌生人 还要 隔 了 一层   不 可能 。  	0
257940922	我来 总结 一下 上面 的 回答 ， 后悔 个 p ， 有 这个 时间 我 不如 多学 两个 单词 多 打会 游戏	0
257270983	反手 给 他 一巴掌 ， 他 都 没 底气 还手 。 知道 吗 ？	0
256965904	没有 前任 。 只有 现任 。 我 记得 ， 他 给 我 的 只有 美好 。	0
256757248	何必 让 前任 后悔 ？ 人生 是 自己 的 ， 如果 你 越来越 好 ， ta 也 会 替 你 骄傲 。 只是 真的 分开 了 ， 人生 就 错开 了 ， 没有 ta 的 人生 真的 好 吗 ？ 越来越 好 的 自己 是 真的 更好 的 自己 吗 ？	0
256535445	曾经 很 想 让 前任 后悔 ， 但是 时隔多年 ， 往事 已 随风而去 ， 终 觉得 岁月 静好 ， 若能 再见 ， 希望 能 相视 一笑 ！	0
255902643	不想 让 你 后悔 ， 只想 让 你 为 我 骄傲 。 让 你 想到 我 的 时候 ， 会 觉得 和 我 在 一起 的 那段 时光 真 好 。	0
255793148	分 了 之后 就 删除 所有 联系方式 ， 删掉 所有 有关 的 东西 ， 分 了 就 好好 分 ， 为什么 还 非要 了解 。 非 要 留点 念想 ， 您 爱 怎么 活 怎么 活 ， 付出 那么 多 ， 你 什么 都 没干 ， 你 说 你 累 了 ， 你 累 了 ， 我心 也 死 了 ！	0
255708989	我 比较 俗     我 是 很 想 让 EX 后悔 的 。   至少 想 让 其中 的 两个 后悔 。     不 为 别的 。         我 就是 想 看看 他们 后悔 时 是 什么样 的 。   哪怕 是 好聚好散 。 暖 男 什么 的 和 我 无关 。 共同 的 朋友 聚会 时     总 听说   她 的 老公 是 店长 拉     家里 条件 不错 啦     BALABALABALA 不过 我 知道     和 如今 的 我 没有 可比性 的 。       无论 颜值 还是 收入 。 我 都 早已 准备 好     打响 这 莫名 一战 ！ 但是 。 。 。 。 。 。 。 。 。 。 。 。 谁 能 先 组织 一个 聚会 。   让 我 好 见到 他们 装 一下 X ?   我们 都 失联 N年 了 好 吗 ？	0
254823048	李雨桐 吧 ， 后悔 跟 薛之谦谈 过	0
254768113	当时 只是 想 看 他 离开 我过 的 好不好 ， 希望 没 我 的 日子 他 过 的 不好 ， 后来 他成 了 无关痛痒 的 人人 ， 好 与 坏 都 与我无关 ， 没 任何 兴趣	0
253957746	嗨 。 知乎 小 透明 匿名 发 一条 情感 小 故事 。 你们 听 着 就 好 。 三年 前 认识 了 前任 。 聊 了 一天 就 在 一起 了 。 很 幼稚 ， 但是 很甜 很甜 啊 。 可是 他 是 个 麻烦 啊 。 一个 你 越 粘着 越 对 你 冷漠 的 男人 。 所以 我门 在 一起 了 几个 月 就 分手 了 。 我 提 的 分手 ， 但是 其实 是 他 不理 我 ， 间接 把 我 甩 了 。 之后 很 恨 很 恨 他 。 天天 骂 他 躲 他 。 躲 着 这 儿戏 般的 爱情 。 他 找 了 新 的 女朋友 。 很 恩爱 ， 在 一起 了 两年 。 非常 恩爱 。 今天 突然 看到 这个 话题 。 刚刚 都 在 操场上 散步 。 我 也 早已 move   on 了 。 但是 看到 他 ， 有种 似曾相识 的 感觉 。 太 熟悉 了 。 他 还是 那么 那么 的 帅 。 一言一行 。 他 对 我 笑 了 一下 ， 轻轻 的 点 了 一下头 。 我 没什么 能力 能 让 他 后悔 怕 是 他 让 我 后悔 了 吧 。	0
253933461	昨天 和 两个 姑娘 去 吃火锅 ， 我 不怎么 喜欢 吃 辣 的 ， 所以 在 一边 打沫 。 那个 时候 ， 忽然 想到 以前 每 一次 去 吃火锅 ， 都 是 她 在 打沫 ， 我 在 旁边 看 她 。 我 有 一种 感觉 ， 好像 错过 了 很 重要 的 人 。 这种 感觉 就是 后悔 吗 ？	0
253494519	比较 前任 现任 是 一种 很 幼稚 的 体验 你 得 除个 1 + r	0
253489857	大致 就是 他 嫌弃 成绩 拖尾 的 你 ， 最后 你 成 第一 的 感觉 ？	0
253388137	我 已 无话可说 , 两种 答案 都 不是 我 想要 的 结果	0
253062255	闺蜜 告诉 我 前任 找到 新 女友 了 。 是 个 外地 姑娘 ， 说话 办事 就是 精明 算计 的 样子 。   估计 10 万 彩礼 是 要 准备 了 。 前任 家 不 差钱 。 一年 内 本地 买 了 两 套房 。 但是 还是 有点 心疼 他 ， 可是 我 不是 耶和华 ， 也 不 可能 说 神爱世人 这种 话 。 希望 适合 。 这是 适合 他 的 幸福 。	0
252500728	这个 问题 特别 好 。 在 一起 时 ， 没有 被 喜欢 过 ， 不要紧 。 离开 以后 ， 我们 可以 意淫 被 喜欢 。 在 人生 这场 大 幻觉 里 ， 这 两者 并 没有 区别 。	0
252451204	我 努力 生活 不是 为了 让 谁 后悔 啊 我 是 为了 让 以后 的 自己 想起 这 段 日子 可以 不 后悔	0
252429407	谢邀 。     你 想 让 她 后悔 ， 说明 你 起码 是 个 废物 ， 什么 都 做不了 ， 要 通过 一个 女人 的 后悔 来 证明 自己 。       我 从来不 期望 任何人 后悔 ， 说真的 ， 我会 努力 一步 一步 走 好 人生 ， 在 她们 不知死活 ， 无动于衷 的 青春 年岁 过去 后 ， 看着 家里 躺 着 的 那头 猪 ， 一脸 遗憾 却 偷偷 带 着 骄傲地 向 别人 吹嘘 ， 曾经 有幸 和 我 有 过 一段 故事	0
252401711	说明 你 还 放不下 ， 并且 还 希望 前任 也 放不下 。	0
252281809	MD 知乎 上面 的 人 ， 个个 是 人才	0
252151534	他 不 爱 我 的 原因 是 觉得 我 太 黏了 。 分手 后 他 继续 恋爱 ， 我 也 继续 恋爱 。 直到 有 一天 ， 他 联系 我 ， 说 这么 多年 ， 最 难忘 的 还是 我 。 这里 有 很多 情感故事 ， 想 听 我 的 故事 ， 想 和 我 说 故事 ， 请 关注 我 的 原创 公众 号 ： 小酒馆 里 听 故事 ， 刚刚 更新 了 一篇 关于 前任 的 文章 ， 你 一定 会 有 感触 。 http : / / weixin . qq . com / r / FSmGnobEhdv6rcL993wH   ( 二维码 自动识别 )	0
252130081	千万 不要 惦记 “ 让 前任 后悔 ” 。 否则 后悔 的 是 自己 。 自己 给 自己 带来 二次 伤害 ， 而且 是 长期 的 。	0
251998962	活成 什么样 都 无所谓 ， 因为 根本 就 不在乎 前任 后不后悔 ！	0
251914857	http : / / weixin . qq . com / q / 02C9RPMON - 82P19YNqNq1f   ( 二维码 自动识别 ) 还是 努力 赚钱 吧 ， 兄弟 。	0
251642737	李雨桐 与 薛之谦	0
251465720	自从 分开 之后 ， 我 越来越 沉沦 我 想 她 不会 后悔 那天 晚上 的 月色 真 美	0
251457496	也 不 知道 我 的 改变 会 不会 让 他 感到 惊艳 ， 或是 后悔 。 但 我 却 觉得 ， 足以 让 我 觉得 我 的 青春 真的 真的 ， 是 青春 。 跟 ex 在 一起 两年 ， 我 是 24 孝 女友 ， 愿意 千里 送炮 的 那种 ， 第一次 也 是 给 的 他 。 他 拿 我 当炮 架子   跑腿 的   偶尔 拿 出来 遛 遛 的 。 我 没为 他 做 过 什么 感天动地 的 事 ， 总之 现在 想到 他 ， 还是 无尽 的 绝望   压抑 。 分手 的 一 星期 以后 ， 他 有 了 新 女朋友 ， 很 高 很瘦 很 好看 。 而 我 却 留 着 他 喜欢 的 长发   体重 自以为是 的 在 108 斤 ， 不是 他 把 我 喂 胖 的 。 分手 以后 ， 我戒 了 酒 ， 瘦 了 14 斤 ， 剪掉 长发 。 但是 荒废 的 时光 却 补 不 过来 ， 考 了 个 谁 都 不 满意 的 大学 。 真是 很 难过 ， 成年 之后 才 遇到 老 司机 ， 他 也 很 难过 没 能 保护 未成年 的 我 ， 所以 现在 用心 呵护 已经 成年 的 我 。 一年 之后 他 找 我 道 了 歉 ， 可是 ， 我 也 是 婊子 ， 婊子 不 大度 。	0
251201430	为什么 我 在 分手 后 会 发现 前任 很多 缺点 ？ 突然 泯然 众人 的 感觉 恋爱 时 总 感觉 对方 是 很 完美 的 人 。	0
249984751	与其说是 让 前任 后悔 ， 不如说是 想 感动 自己 。 想 大喊 一声 ， 你 看 ， 我 这么 棒 ， 为什么 要 放弃 我们 的 感情 ， 难道 你 是 瞎 了 吗 ？ 你 看到 的 是 她 的 外貌 ， 却 看不到 它 里面 ， 已经 不再 是 爱 你 的 那个 灵魂 。 我 始终 觉得 相爱 的 不会 离开 ， 离开 的 只是 路 人 。	0
249905371	我 觉得 不 存在 让 前任 后悔 的 这个 议题 。 因为 如果 你 想 让 他 / 她 后悔 的话 ， 潜意识 里 就 说明 你 还是 对 前任 念念不忘 ， 无法 割舍 掉 曾经 的 那段 感情 ， 以及 在 那段 感情 里 付出 的 两个 人 。 而 如果 你 不想 让 他 后悔 的 意思 就是 安心 生活 不 就 好 了 。 针对 于 我 自身 来说 ， 我 觉得 我 希望 前任 能 遇到 好好 爱 她 ， 悉心 照顾 她 的 另 一个 男人 ， 以后 有 一个 自己 想要 的 生活 。 至于 后悔 与否 ， 我 觉得 ， 只是 阶段性 的 问题 。 到 最后 都 会 明白 ， 既然 曾经 在 一起 ， 至少 也 祝 你 安然 幸福 ！	0
249077314	很 久 之前 的 话题   有天 某然 看见 了   想 的 是 真的 很 想 很 想 好好 回答   一辈子 可能 也 遇见 不了 几个 前任 极品   分手 真的 是 意料之外   怎么 说 是我太 迟钝   一点点 感觉 都 没有   也 有 可能 是我太 自信 了   交往 过程 就 想 的 是 能 看 上 他 的 就 只有 我 了 吧 别 有人 看到 了   再 看到 了 这 就 想 骂 我   故事 很长   分手 是 不该 说 前任 如何   毕竟 交往 到 分手 不是 只有 对方 责任   只是 我 当时 不 甘心   王者 荣耀 上 的 你 的 新 女友   奔现 到 看 你 微博说 分手   看 你 挣扎 痛苦   当时 怎么 不 回头 看 我 当时 有 多么 痛苦 ?	0
248411754	你 当初 死缠烂打 卑微 到 尘埃 里 ， 而 如今 ， 你 宠辱不惊 看尽 闲庭 花开花落 。	0
248343384	没有 前任 的 人 怎么 答	0
248182366	这样 的 出发点 会 让 自己 陷入困境 吧 ， 关于 前任 ， 更多地 或许 只是 遗憾 吧 。 “ 曾经沧海 难为 水 ， 除却 巫山 不是 云 ”	0
247287334	开始 解恨 ， 然后 得意 ， 最后 烦躁 ！	0
246982167	我 后悔 的 是 ， 分开 后 还 回去 打扰 她 ， 下定决心 分开 的 时候 就 认为 分开 后 ， 她 可以 变得 更好 ， 但 却 没想到 自己 抑制 不住 地想 她 ， 现在 看到 她 变得 很 好 ， 我 很 高兴 ， 也 很 高兴 我 不 在 她 的 生活 里 出现 了 。	0
246861942	我 后悔 了 ， 果然 是 小右 比较 爽	0
246830997	如果 被 提 分手 之后 ， 那么 就要 证明 比 他 过 的 好 ， 过 的 幸福 ， 把 自己 打扮 的 漂漂亮亮 的 让 他 后悔 去 吧 ， 至于 为什么 也 说 不 明白	0
246466267	我 就是 那个 后悔 的 人 ， 浪费 我 两年 半 时间 ， 早 知道 还 不如 单身 … … … … … …	0
246272613	能 有 什么 体验 ？ 到头来 大家 都 输 了	0
245693634	努力 让 自己 变得 更好 ， 无论是 在外 还是 内在 。 你 会 遇到 比 前任 更好 的 人 。 他 就 会 后悔 当初 自己 的 决定 ， 然而 这时候 已经 晚 了 。 你 已经 遇到 了 自己 的 男神 或 女神 ， 接下来 就 可以 跟 男神 幸福 的 度过 余生 。 到时候 前任 什么 鬼 的 估计 都 不 记得 了 * ^ o ^ *	0
245281666	我 觉得 至少 为了 让 前任 后悔   付出 了 努力 后来   即使 前任 没有 后悔   自己 也 会 感谢 为了 让 其 后悔 所 付出 的 努力 毕竟   那种 不甘 已经 让 我 成为 更好 的 自己   有 资格 并 已经 遇见 更好 的 人 了  	0
244611739	会 有	0
244545136	在 一起 两年 ， 温哥华 读书 。 我 算是 在 温哥华 的 中产阶级 ， 不是 富 二代 。 那 时候 小 ， 不懂事 。 喜欢 花钱买 给 她 东西 ， 也 喜欢 出去 装装 x 。 后来 分手 了 ， 那 时候 我 去 了 另 一个 城市 读书 。 再 后来 她 有 了 新 的 男朋友 。 她 的 现任 的 前任 是 我 的 酒友 ， 她 经常 喝多 了 之后 吐槽 那个 男生 怎么 怎么 喜欢 吃软饭 。 前女友 又 是 一个 被 温哥华 这个 大染缸 染色 的 人 。 更加 注重 物质 和妆容 。       后来 有 段时间 气 的 不行 ， 觉得 他 什么 都 不如 我 。       突然 有 一天 想起 这么 一句 话 。 “ 当 生活 不再 单纯 ， 带有 目的性 的 时候 ， 你 所 找 的 人 ， 不 一定 是 你 喜欢 ， 但是 一定 会 是 符合 这 段时间 你 的 欲望 的 人 。 ”	0
244490779	第一件 后悔 的 事 ： 在 图书馆 你 趴 桌子 疑是 哭泣 时 我 没 抱住 你 第二件 后悔 的 事 ： 在 你 生气 离开 时 我 没 抱住 你 （ 其实 我 都 知道 你 希望 我能 哄 一下 你 ， 因为 确实 是 我 做 错 了 。 但 我 那时 真的 太 纠结 了 太 矛盾 了 ， 只能 说 对不起 。 现在 后悔莫及 ！ ！ ！ ）	0
242773495	其实 有时候 我们 不该 拿 物质 去 衡量 爱情 ， 因为 爱情 本来 就是 无价 的 ， 有 的 小两口 就算 住 出租房 也 很 开心 。 贫穷 夫妻 百事 哀 也许 并 不能 衡量 每 一个 贫困家庭 。	0
242635603	其实 我 想 说 ， 如果 只是 因为 对方 发达 了 、 比 以前 更 优秀 了 种种 因素 有 任何 后悔 情绪 的话 ， 那 真的 是 没爱过 。 真的 爱过 的话 ， 时间 久 了 ， 无论 两人 生活 境遇 如何 ， 想起 TA ， 只有 沉默 。	0
242426136	偷偷 写 一个 不切题 的 回答 。 我 当然 不是 为了 让 他 后悔 ， 只是 让 自己 给 自己 有个 交代 。 可能 后悔 的 是 我 吧 。 whatever 。 20170916 嗯 开始 想着 放弃 20171002   烫 了 卷发 染 了 颜色 （ 之后 掉 发 不止 ） 当天 同学聚会 ， 被 一顿 怼 ， 突然 就 觉得 他 有些 咄咄逼人 ， 理科 狗 不 应该 互相 为难 ， 真的 该 放弃 了 。 20171010 得知 自己 有个 小 奖学金 ， 第一 反应 是 哈 我 不 比 你 差 20171112 发现 他 脱单 了 ， 继续 写 我 的 十九 大 报告 读后感 突然 想到 一句 台词 “ 那 菩萨 知不知道 我 心里 有 多 难过 ” 哈哈哈 20171230 嗯 二零一 七年 快要 过去 了 ， 一个月 内 去世 了 两位 亲人 ， 总是 一厢情愿 且 懦弱 的 认为 人 就是 该 一年 一年 地 活下去 撑下去 ， 还是 错 了 。 2018520 写 了 个 影评 拿 了 一点点 稿费 ， 很少 很 开心 。 进击 吧 少年 ！	0
242315500	三个 前任 ， 两个 现在 都 出国 留学 了 ， 他们 书读 的 并 不好 但是 有钱 ， 还有 一个 父母 白手起家 ， 也 算 半个 富 二代 。 而 现在 的 我 依旧 普普通通 的 单身 狗 ， 期待 着 想象 着 生命 中 的 他 。 偶尔 会 怀念 起 曾经 好玩 的 时光 ， 然后 感叹 下 自己 真 他妈的 旺夫 阿 ！ ！ ！ ！ ！ 怎么 可能 会 后悔 呢 。	0
242308609	高中英语 阅读文章 这样 写道 ： 男孩 在 年轻 的 时候 ， 喜欢 上 了 一个 姑娘 有 一天 ， 姑娘 的 父母 嫌弃 这个 男孩 贫穷 的 家庭 ， 让 他 离开 他家 女儿 若干年 后 ， 男孩 发达 了 ， 开着 奔驰 偶遇 了 女孩 的 父母 男孩 愤怒 极了 ， 满心 想要 炫耀 现在 所有 的 一切 女孩 父母 带 她 去 了 一个 地方 ， 坟地 ， 女孩 早就 过时 ， 墓碑 上 写 着   * * 爱妻 之墓 。	0
242070641	对 势利 的 前任 我 只 想 说 ， 二十年 后 我 若 事业有成 ， 我要 娶 你 女儿	0
241934741	与 部门 的 小伙伴 聚会 要说 啥 … …	0
241735294	虽然 爱过 我 五年 的 她 ， 离开 我 四个 月 以后 就 嫁给 了 别人 ， 朋友 说 这 其中 的 故事 和 缘由 不敢 深思 ， 也 不必 追究 。 我 只会 告诉 自己 ， 曾经 那么 深厚 的 感情 ， 足够 让 彼此 相信 ， 哪怕 爱 了 散 了 也 不会 伤害 她 。 但 只求 她 ， 这么 急匆匆 做出 的 决定 ， 别 让 自己 后悔 吧 。 在 我 心里 ， 你 还是 那个 顶 好 顶 好 的 女孩 ， 最 温柔 的 女子 ， 和 最 贤惠 的 妻 。	0
241539768	为什么 让 她 后悔 呢 ？ 如果 真的 爱过 ， 让 彼此 过得 更好 不是 最好 的 选择 吗 ？ 因为 我 爱 她 ， 所以 不想 让 她 难过 ， 相反 的 我 更 想 让 她 比 我 过 的 好 而且 即使 我 好 与 不好 ， 我 都 想 对 她 好 。	0
241061967	说明 你 还 不 成熟	0
240749349	济南 打炮	0
240567674	        让 前任 后悔 这种 心理 我 有些 反感 ， 其实 说白了 是 对 前任 的 一种 伤害 和 自我 的 一种 畸形 的 满足感 。 如果 你 连 曾经 爱过 的 人 都 想着 去 自私 的 伤害 ， 那 你 注定 不是 一个 合格 的 恋人 。 所以 即使 你 的 生活 在 很多 方面 优于 你 的 前任 ， 我 也 希望 你 能 尊重 Ta 曾经 做出 的 选择 和 Ta 现在 的 生活 .             何必 互相 伤害 呢 .	0
240374318	他 做 过 让 我 最 后悔 的 事 ， 就是 再也 没有 一个 人 对 我 那么 好	0
240152535	特朗普 推翻 了 奥巴马 的 许多 政绩 … …	0
240069232	其实 根本 没有 所谓 的 后悔 。 大学 的 时候 和 前任 分手 ， 我 总 觉得 他 眼高手低 ， 太 自以为是 。 分手 之后 ， 还是 会 联系 ， 作为 最 熟悉 的 那个 人 ， 互相 诉说 工作 情况 ， 遇到 问题 ， 会 给 对方 不同 的 意见 。 有 一次 ， 他 来到 我 的 城市 ， 互相 聊天 ， 他 说 ， 我 从未 发现 原来 你 这么 成熟 。 我 说 是 啊 ， 我 的 事情 你 不 知道 的 多 了 。 能 感觉 出 一丝 隐隐 的 他 好像 失去 了 一个 挺 好 的 女朋友 。 然而 ， 在 这次 见面 后 的 半年 时间 内 ， 他 找 了 一个 女朋友 ， 就 连 我 在 朋友圈 的 评论 都 叫 我 删除 ， 但是 那条 评论 无关 任何 ， 只是 给 他 推荐 个 物品 而已 ， 他 说 她 会 不 高兴 。 然后 现在 他们 幸福美满 。 其实 ， 没有 后悔 不 后悔 ， 只是 真的 追求 不 一样 ， 不 适合 而已 。	0
240034117	在 景天酸 代谢 途径 中 ， 白天 气孔 关闭 后 苹果酸 转移 到 细胞质 进行 脱羧 ， 放出 二氧化碳 进入 C3 途径 合成 淀粉 ， 形成 的 丙酮酸 可以 转变成 PEP 再 还原成 丙糖 磷酸 。 那么 PEP 是 如何 还原 形成 丙糖 磷酸 的 呢 ？ 尽量 解释 详细 点 ， 蟹 蟹	0
239429149	最 重要 的 不是 后不后悔 的 问题 ， 能够 彼此 祝福 吧 ！	0
239296618	从来 没有 想过 让 前任 后悔 。 她 决定 离开 我 的 时候 ， 甚至 有点 决绝 ， 毫不留情 。 因为 我 一直 觉得 自己 给 不了 她 幸福 ， 当时 自己 没有 工作 ， 没有 钱 ， 自己 都 不 知道 怎么办 。 当时 我 叫 她 离开 我 ， 我 说 我 很 爱 你 ， 但是 不想 你 受苦 ， 然后 我 就 走 了 。 我 说 祝 她 幸福 ， 希望 可以 找到 一个 能够 给 她 幸福 的 人 赶紧 嫁 掉 ， 不用 管 我 。 我 内心 确实 也 是 这样 想 的 ， 真的 ， 没有 一点 怨恨 ， 是 真的 祝福 。 我 当时 才 真的 感受 到 ， 如果 你 真的 爱 一个 人 ， 是 不会 怨恨 对方 的 ， 而是 真心 祝福 对方 幸福 。 后来 她 找 了 个 离家 不远 条件 一般 的 男人 嫁 掉 了 ， 而 我 至今 单身 。 我 女人 缘 比较 差 ， 大部分 异性 都 不 愿意 跟 我 玩 ， 她 可能 是 唯一 一个 不 讨厌 我 不 嫌弃 我 的 姑娘 。 你 叫 我 怎么 让 她 后悔 ？	0
238914896	别想 太多 啦 好好 过 自己 的 生活 ， 少 做 点 让 人 感到 “ 幸好 分手 了 ” 的 混蛋 事	0
